name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,school,seasons,start_season,end_season,drafted
Khary Doby,1.9812,93.4416,Forward,30.333333333333332,9.333333333333334,16.3,1.7,4.5,0.375,1.2,2.7,0.424,0.5,1.7,0.375,0.7,1.3,0.562,0.3,0.2,0.3,4.6,0.7,1.9,2.6,0.8,North Carolina A&T,3.0,2014,2016,False
Marcus Roper,1.9558,90.72,Guard,30.0,7.5,20.8,2.9,7.6,0.386,1.2,2.5,0.48,1.7,5.1,0.386,1.1,1.7,0.687,0.5,0.7,0.3,8.7,0.5,1.7,2.2,1.0,Tennessee State,2.0,2015,2016,False
Andrew Guillory,1.905,90.72,Guard,18.0,17.0,27.0,2.6,5.6,0.455,2.3,4.4,0.513,0.3,1.2,0.455,2.7,3.7,0.716,2.1,0.7,0.1,8.1,0.9,2.6,3.5,1.4,Southeastern Louisiana,1.0,2015,2015,False
Brandon Shingles,1.905,79.38,Guard,29.0,24.0,27.6,1.8,3.8,0.457,1.6,3.4,0.48,0.1,0.4,0.457,1.2,1.8,0.679,4.4,1.2,0.1,4.9,0.8,1.6,2.4,2.5,Morehead State,2.0,2009,2010,False
Jereme Richmond,2.0066,92.988,Forward,31.0,5.0,22.1,3.4,6.4,0.528,3.3,6.0,0.551,0.1,0.4,0.528,0.8,1.4,0.605,1.8,0.4,0.4,7.6,1.7,3.3,5.0,1.7,Illinois,1.0,2011,2011,False
Darrick Wood,1.9558,86.184,Guard,25.0,0.0,14.5,1.9,5.2,0.3720000000000001,1.5,3.7,0.413,0.4,1.5,0.3720000000000001,0.6,1.1,0.588,1.2,0.5,0.1,4.9,0.4,1.5,1.9,1.3,DePaul,3.0,2015,2017,False
Jonathan Allen,1.9304,90.72,Guard,16.0,3.0,11.0,0.5,1.2,0.407,0.3,0.6,0.444,0.3,0.7,0.407,0.2,0.4,0.471,0.4,0.4,0.1,1.4,0.3,1.2,1.5,0.5,Pepperdine,3.0,2014,2017,False
John Ntoko,1.905,94.3488,Guard,24.75,2.0,7.6,0.4,1.3,0.344,0.3,0.6,0.475,0.2,0.7,0.344,0.2,0.3,0.5589999999999999,0.3,0.2,0.1,1.2,0.5,0.7,1.2,0.4,Hampton,4.0,2007,2010,False
Nenad Tomic,2.0066,99.792,Forward,16.5,0.0,6.1,0.8,1.7,0.464,0.8,1.7,0.468,0.0,0.0,0.464,0.5,0.7,0.7140000000000001,0.1,0.1,0.1,2.1,0.6,0.7,1.3,0.3,Cornell,4.0,2012,2015,False
Raiquan Clark,1.9812,88.45200000000001,Guard,26.4,20.0,29.3,5.4,10.5,0.515,5.0,9.1,0.5529999999999999,0.4,1.5,0.515,4.1,5.8,0.7090000000000001,1.4,1.0,0.6,15.4,2.1,4.2,6.3,3.3,LIU,5.0,2016,2020,False
Okey Ukah,2.0066,99.792,Forward,9.0,0.0,2.6,0.2,0.5,0.462,0.2,0.5,0.462,0.0,0.0,0.462,0.0,0.1,0.25,0.0,0.1,0.1,0.5,0.2,0.4,0.6,0.1,Iowa,3.0,2014,2016,False
Jack Gordon,1.9558,85.7304,Guard,20.75,3.75,17.5,1.4,3.1,0.444,0.5,1.0,0.517,0.8,2.0,0.444,0.8,1.2,0.69,1.3,0.4,0.0,4.4,0.5,1.2,1.7,1.2,Cornell,4.0,2016,2019,False
Jevon Brown,1.9558,90.72,Guard,21.0,0.0,7.9,1.0,2.3,0.408,0.6,1.5,0.419,0.3,0.9,0.408,0.5,1.0,0.524,0.2,0.4,0.1,2.8,0.6,0.7,1.3,0.3,Binghamton,1.0,2020,2020,False
Nick Harris,2.0828,122.472,Forward,32.25,29.75,22.1,1.9,3.4,0.56,1.9,3.4,0.561,0.0,0.0,0.56,1.0,1.7,0.62,0.3,0.4,0.9,4.9,1.6,3.5,5.1,0.9,College of Charleston,4.0,2016,2019,False
Jevon Harden,2.032,100.6992,Forward,23.0,3.0,5.7,0.3,0.7,0.452,0.3,0.7,0.452,0.0,0.0,0.452,0.1,0.3,0.417,0.0,0.2,0.3,0.7,0.5,0.7,1.2,0.3,Central Michigan,2.0,2011,2012,False
Jared Terrell,1.905,99.792,Guard,33.5,32.75,31.6,4.4,10.8,0.406,2.9,6.8,0.43,1.4,3.9,0.406,2.9,3.8,0.763,2.1,1.3,0.2,13.1,0.7,2.3,3.0,1.7,Rhode Island,4.0,2015,2018,False
Isaiah Rhine,2.0828,110.6784,Center,26.25,1.75,8.1,0.7,1.4,0.477,0.7,1.4,0.486,0.0,0.0,0.477,0.4,0.7,0.657,0.1,0.1,0.1,1.8,0.5,0.9,1.5,0.3,Missouri State,4.0,2009,2012,False
Asauhn Dixon-Tatum,2.1336,102.5136,Center,31.0,15.0,18.1,1.9,3.5,0.523,1.9,3.5,0.523,0.0,0.0,0.523,1.1,1.7,0.6629999999999999,0.3,0.3,1.7,4.8,2.2,2.4,4.6,1.0,Auburn,2.0,2013,2014,False
Cliff Tucker,1.9812,92.988,Guard,32.75,7.0,16.6,2.3,5.1,0.452,1.7,3.4,0.502,0.6,1.7,0.452,0.7,1.1,0.64,1.3,0.7,0.3,6.0,0.7,1.6,2.3,1.0,Maryland,4.0,2008,2011,False
Liam McManimon,1.778,72.57600000000002,Guard,12.666666666666666,0.6666666666666666,3.0,0.2,0.9,0.212,0.1,0.2,0.25,0.1,0.7,0.212,0.2,0.3,0.8,0.2,0.1,0.0,0.7,0.1,0.2,0.3,0.2,Mount St. Mary's,3.0,2014,2016,False
Kwame Morgan,1.905,92.988,Guard,30.666666666666668,16.666666666666668,24.0,3.4,9.1,0.369,1.6,4.3,0.385,1.7,4.9,0.369,1.9,2.6,0.7140000000000001,0.9,0.9,0.1,10.3,1.1,2.3,3.4,1.1,Hampton,3.0,2009,2011,False
Les Simmons,2.0066,99.792,Center,24.0,3.5,11.5,1.4,3.2,0.435,1.2,2.6,0.48,0.2,0.6,0.435,1.1,1.5,0.7290000000000001,0.3,0.5,0.1,4.0,1.0,1.3,2.3,1.1,Morehead State,2.0,2008,2010,False
Larry Brown,1.9812,95.256,Forward,27.333333333333332,16.333333333333332,17.1,1.8,3.7,0.48,1.8,3.7,0.487,0.0,0.0,0.48,0.6,1.2,0.475,0.4,0.8,0.7,4.2,1.6,2.5,4.1,1.1,Winthrop,3.0,2012,2014,False
Jeremiah Worthem,1.9812,97.524,Forward,9.666666666666666,3.6666666666666665,19.2,2.3,5.3,0.429,1.9,4.4,0.425,0.4,0.9,0.429,2.0,2.7,0.722,0.8,0.4,0.0,6.9,1.1,2.4,3.6,1.1,Overall,3.0,2014,2016,False
Nevell Provo,1.8288,81.648,Guard,19.666666666666668,1.3333333333333333,8.5,0.4,1.7,0.255,0.2,0.5,0.344,0.3,1.2,0.255,0.1,0.1,0.625,0.6,0.3,0.0,1.2,0.1,0.5,0.6,0.5,Loyola (MD),3.0,2016,2018,False
Julyan Stone,2.0066,90.72,Guard,34.5,32.25,30.9,1.8,4.3,0.425,1.5,2.9,0.504,0.4,1.4,0.425,1.8,2.9,0.617,5.2,1.5,0.4,5.8,0.7,4.8,5.5,1.9,UTEP,4.0,2008,2011,False
Nathan Scheer,1.9558,91.1736,Guard,33.0,6.75,18.3,1.2,3.2,0.371,0.4,0.9,0.461,0.8,2.3,0.371,0.6,0.9,0.733,0.7,0.4,0.1,3.8,0.3,1.4,1.7,0.7,Missouri State,4.0,2011,2014,False
Damir Hadzic,2.032,102.9672,Forward,18.0,6.0,11.4,1.2,3.1,0.387,0.7,1.4,0.531,0.5,1.7,0.387,0.6,0.8,0.7,0.7,0.2,0.1,3.4,0.5,1.2,1.7,0.9,Little Rock,2.0,2018,2019,False
John Reese,1.9304,79.38,Guard,13.0,0.5,3.8,0.3,0.9,0.391,0.2,0.5,0.417,0.2,0.4,0.391,0.0,0.1,0.5,0.2,0.1,0.0,0.9,0.1,0.3,0.4,0.2,New Orleans,2.0,2013,2014,False
Ibby Djimde,2.032,115.668,Center,16.8,1.4,7.7,0.6,1.3,0.451,0.6,1.3,0.451,0.0,0.0,0.451,0.3,0.5,0.5579999999999999,0.2,0.2,0.1,1.5,0.5,0.6,1.2,0.5,Overall,5.0,2012,2016,False
Kyle Perricone,1.905,92.5344,Guard,6.75,0.25,2.6,0.3,0.8,0.381,0.1,0.2,0.333,0.2,0.6,0.381,0.0,0.1,0.5,0.1,0.0,0.0,0.9,0.1,0.4,0.6,0.1,Santa Clara,4.0,2010,2013,False
Zvonko Buljan,2.0574,106.596,Forward,31.0,24.5,27.8,4.6,9.6,0.477,3.7,6.8,0.55,0.9,2.8,0.477,2.2,3.1,0.711,2.0,0.8,0.3,12.2,2.1,6.1,8.2,3.2,TCU,2.0,2009,2010,False
Jason Martin,1.9304,86.184,Guard,14.0,0.0,1.8,0.1,0.4,0.364,0.1,0.1,0.75,0.0,0.3,0.364,0.1,0.1,1.0,0.1,0.0,0.0,0.4,0.1,0.1,0.3,0.1,Stephen F. Austin,2.0,2014,2015,False
Dwan McMillan,1.8288,81.648,Guard,21.5,17.5,28.0,1.8,4.9,0.37,1.7,4.3,0.401,0.1,0.6,0.37,2.0,3.0,0.672,4.4,1.2,0.0,5.7,0.3,2.1,2.4,2.6,Hofstra,2.0,2011,2012,False
Mitchell Carter,2.0828,122.472,Center,9.6,0.0,3.6,0.3,0.7,0.4,0.3,0.7,0.4,0.0,0.0,0.4,0.3,0.5,0.5,0.0,0.1,0.1,0.9,0.3,0.3,0.6,0.3,Overall,5.0,2007,2011,False
Dylan Fritsch,1.9812,85.2768,Forward,26.0,12.0,21.9,3.3,8.7,0.376,1.0,2.1,0.473,2.3,6.6,0.376,1.1,1.3,0.8,0.5,0.2,0.3,9.9,0.5,1.8,2.3,0.8,Jacksonville,1.0,2013,2013,False
Kenny Kaminski,2.032,102.06,Forward,23.5,16.5,23.7,3.2,7.9,0.408,1.1,2.6,0.41,2.1,5.3,0.408,1.2,1.5,0.812,0.8,0.5,0.3,9.8,0.6,2.2,2.8,0.8,Overall,4.0,2014,2017,False
Nick Russell,1.9304,95.256,Guard,23.0,16.4,24.4,2.9,7.4,0.398,2.3,5.3,0.4270000000000001,0.7,2.1,0.398,1.7,2.2,0.7809999999999999,2.5,0.9,0.2,8.3,0.3,2.4,2.7,2.2,Overall,5.0,2010,2014,False
Daniel Venzant,1.778,76.6584,Guard,25.0,4.0,8.4,0.8,1.7,0.5,0.6,1.1,0.556,0.2,0.6,0.5,0.4,0.7,0.5429999999999999,0.8,0.3,0.0,2.3,0.2,0.6,0.8,0.5,Cal State Fullerton,2.0,2018,2020,False
Tre Evans,1.8796,83.916,Guard,13.0,12.0,25.8,2.2,6.1,0.3670000000000001,1.8,3.8,0.48,0.4,2.2,0.3670000000000001,1.6,2.4,0.677,2.1,0.8,0.0,6.5,0.0,2.4,2.4,1.2,Fordham,1.0,2018,2018,False
Wade Martin,1.9812,86.184,Guard,14.666666666666666,1.3333333333333333,8.7,0.7,2.3,0.282,0.3,1.0,0.333,0.3,1.4,0.282,0.2,0.3,0.818,0.3,0.1,0.0,1.9,0.2,0.9,1.1,0.4,Louisiana-Monroe,3.0,2016,2019,False
Anthony Davis Jr.,1.7526,74.844,Guard,13.0,0.0,7.3,0.5,1.7,0.289,0.3,0.6,0.5,0.2,1.1,0.289,0.2,0.2,1.0,0.4,0.3,0.0,1.3,0.2,0.3,0.5,0.6,Arkansas-Pine Bluff,2.0,2019,2020,False
Matthew Wright,1.9304,90.72,Guard,30.25,17.5,25.7,2.9,7.4,0.396,1.6,3.5,0.464,1.3,3.9,0.396,1.8,2.1,0.8390000000000001,2.4,0.9,0.1,8.9,0.6,1.8,2.3,1.7,St. Bonaventure,4.0,2011,2014,False
Fabijan Krslovic,2.032,102.06,Forward,33.0,29.0,24.4,2.4,4.4,0.5379999999999999,2.4,4.3,0.546,0.0,0.1,0.5379999999999999,1.3,2.2,0.612,1.3,1.0,0.5,6.1,1.8,3.3,5.1,1.3,Montana,4.0,2015,2018,False
Mike Miklusak,1.9812,86.184,Forward,22.5,10.5,23.5,2.8,6.9,0.4,1.2,2.9,0.431,1.5,4.0,0.4,1.0,1.4,0.708,1.3,0.7,0.2,8.1,0.6,4.1,4.7,1.2,Western Illinois,4.0,2014,2017,False
Chris Atkinson,1.7526,70.308,Guard,27.5,0.5,13.3,0.9,3.3,0.277,0.3,1.1,0.305,0.6,2.3,0.277,0.5,0.7,0.75,1.6,0.6,0.0,3.0,0.1,1.0,1.0,0.7,Canisius,2.0,2016,2017,False
Jaylan McGill,1.8796,92.988,Guard,28.0,11.5,19.4,1.3,3.3,0.378,0.4,1.0,0.426,0.8,2.3,0.378,0.3,0.4,0.72,0.6,0.3,0.1,3.7,0.1,1.0,1.1,0.6,Charlotte,2.0,2018,2019,False
Mike Black,1.8288,81.648,Guard,32.0,29.0,29.9,4.0,9.3,0.4270000000000001,2.6,5.7,0.449,1.4,3.6,0.4270000000000001,2.7,3.7,0.736,3.0,0.9,0.0,12.0,0.5,1.9,2.4,2.7,Albany (NY),4.0,2010,2013,False
Joel Hernandez,1.905,81.648,Guard,22.6,15.8,26.8,4.6,10.4,0.444,3.8,7.9,0.481,0.8,2.6,0.444,2.5,4.2,0.611,1.4,0.7,0.3,12.6,1.5,3.4,4.9,1.9,LIU,5.0,2014,2018,False
Anthony Perez,2.0574,96.6168,Forward,30.0,8.5,15.5,1.5,3.8,0.384,0.8,1.9,0.431,0.6,1.9,0.384,1.2,1.7,0.6809999999999999,0.6,0.5,0.3,4.7,1.0,1.8,2.8,0.9,Ole Miss,4.0,2013,2016,False
Edwin Ubiles,2.0066,92.5344,Forward,32.75,30.25,31.5,6.0,12.1,0.4970000000000001,5.2,9.8,0.53,0.8,2.2,0.4970000000000001,2.0,3.0,0.672,2.1,1.2,0.7,14.8,1.2,3.1,4.3,2.1,Siena,4.0,2007,2010,False
Brandon Littlejohn,1.8034,79.38,Guard,2.0,0.0,6.5,1.5,3.0,0.5,1.5,2.0,0.75,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,3.5,0.0,0.5,0.5,1.0,Western Carolina,1.0,2013,2013,False
Nick Fruendt,1.9558,92.988,Guard,18.0,0.25,4.1,0.4,1.0,0.403,0.3,0.6,0.488,0.1,0.4,0.403,0.3,0.3,0.7829999999999999,0.3,0.2,0.1,1.2,0.3,0.3,0.6,0.2,Northwestern,4.0,2009,2012,False
Jordan Giusti,1.8796,83.916,Guard,34.0,8.5,17.4,0.9,2.5,0.37,0.5,1.3,0.414,0.4,1.3,0.37,0.6,0.9,0.6509999999999999,1.2,0.8,0.2,2.9,0.5,1.2,1.7,0.7,Saint Mary's,2.0,2013,2014,False
David Pellom,2.0066,101.6064,Forward,29.5,4.5,20.0,2.5,4.1,0.617,2.5,3.8,0.644,0.0,0.2,0.617,0.9,1.8,0.507,0.9,0.6,0.4,5.9,1.5,2.8,4.3,1.1,Overall,4.0,2010,2014,False
Asa Cantwell,1.905,81.648,Guard,31.5,9.5,16.8,1.8,4.6,0.383,0.2,0.5,0.333,1.6,4.1,0.383,0.4,0.5,0.8390000000000001,1.1,0.4,0.0,5.5,0.1,1.0,1.2,0.8,Houston Baptist,2.0,2016,2017,False
DeMarcus Grady,1.8542,92.0808,Guard,14.0,1.0,8.3,0.6,1.9,0.34600000000000003,0.4,1.0,0.379,0.3,0.8,0.34600000000000003,0.9,1.2,0.7879999999999999,0.6,0.1,0.0,2.5,0.3,0.9,1.2,0.6,Northern Illinois,2.0,2011,2012,False
Jevon Patton,1.7271999999999998,73.0296,Guard,18.0,0.0,5.6,0.1,0.7,0.16699999999999998,0.1,0.5,0.222,0.0,0.2,0.16699999999999998,0.3,0.4,0.7140000000000001,0.9,0.2,0.0,0.5,0.2,0.2,0.4,0.5,Loyola (MD),1.0,2014,2014,False
Devin Morgan Jr.,1.778,96.1632,Guard,25.4,12.8,26.9,3.5,9.7,0.361,1.5,3.7,0.394,2.1,6.0,0.361,1.4,1.7,0.8079999999999999,2.3,0.8,0.0,10.5,0.5,2.1,2.7,1.6,Overall,5.0,2016,2020,False
Josh Adams,1.8796,83.916,Guard,32.75,30.25,32.8,4.4,10.2,0.434,3.0,5.8,0.512,1.4,4.4,0.434,3.6,4.7,0.76,3.0,1.1,0.3,13.9,0.5,2.8,3.3,2.5,Wyoming,4.0,2013,2016,False
Matic Vesel,2.0828,97.524,Forward,16.0,0.0,4.4,0.1,0.4,0.28600000000000003,0.1,0.4,0.28600000000000003,0.0,0.0,0.28600000000000003,0.2,0.5,0.375,0.3,0.0,0.1,0.4,0.1,0.4,0.5,0.3,Illinois,1.0,2018,2018,False
Lew Stallworth,1.8542,90.72,Guard,21.6,12.2,23.0,3.5,7.4,0.471,2.7,5.1,0.531,0.8,2.3,0.471,2.0,2.8,0.73,3.7,0.8,0.1,9.8,0.4,2.6,3.0,2.1,Overall,5.0,2015,2019,False
Kyle Smyth,1.9304,83.916,Guard,25.8,18.4,24.7,2.4,5.7,0.416,0.8,1.5,0.521,1.6,4.3,0.416,0.8,1.1,0.754,1.5,1.0,0.2,7.2,0.5,1.9,2.4,0.7,Overall,5.0,2009,2013,False
Justin Brunswick,2.0828,97.524,Forward,3.0,0.0,2.6,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,Overall,3.0,2011,2013,False
Bobby Conley,1.8542,88.45200000000001,Guard,33.5,18.0,22.7,2.0,5.2,0.388,1.2,2.6,0.446,0.8,2.6,0.388,1.0,1.6,0.624,1.6,0.7,0.2,5.9,0.4,2.5,2.8,0.8,Texas State,2.0,2016,2017,False
Onuralp Demirer,1.8796,80.2872,Guard,5.0,0.0,1.8,0.4,0.6,0.667,0.4,0.6,0.667,0.0,0.0,0.667,0.4,0.4,1.0,0.0,0.4,0.0,1.2,0.0,0.0,0.0,0.4,Texas-Rio Grande Valley,1.0,2017,2017,False
Isaiah Tripp,1.8542,81.648,Guard,28.5,5.0,13.2,1.1,2.7,0.4270000000000001,0.7,1.4,0.481,0.5,1.3,0.4270000000000001,0.7,1.0,0.7390000000000001,0.9,0.4,0.0,3.5,0.3,0.8,1.1,0.6,Abilene Christian,4.0,2015,2018,False
Trey Warren,2.032,106.596,Forward,23.0,10.0,14.6,2.0,4.0,0.489,2.0,4.0,0.4920000000000001,0.0,0.1,0.489,1.2,2.1,0.6,0.1,0.1,0.2,5.2,1.5,2.1,3.6,1.5,Florida A&M,2.0,2016,2017,False
Rontrell Bailey,1.8796,110.2248,Guard,28.0,18.0,18.0,1.0,2.3,0.444,0.8,1.6,0.511,0.2,0.6,0.444,0.9,1.4,0.6409999999999999,1.0,0.4,0.0,3.1,1.0,1.5,2.5,1.1,Arkansas-Pine Bluff,1.0,2012,2012,False
Montray Clemons,2.0066,106.596,Forward,14.25,0.5,7.2,0.7,1.8,0.412,0.7,1.7,0.438,0.0,0.1,0.412,0.5,0.8,0.667,0.1,0.2,0.2,2.0,0.7,1.1,1.8,0.6,Overall,4.0,2013,2016,False
Bobby Maze,1.8796,88.45200000000001,Guard,23.25,17.25,23.5,3.0,7.0,0.42,2.3,4.8,0.485,0.6,2.2,0.42,1.5,2.0,0.762,2.9,0.8,0.1,8.1,0.6,1.7,2.3,1.5,Overall,4.0,2007,2010,False
Jarrell Holliman,2.032,86.184,Forward,9.5,0.0,5.2,0.2,0.4,0.375,0.2,0.4,0.375,0.0,0.0,0.375,0.1,0.1,1.0,0.1,0.0,0.1,0.4,0.2,0.3,0.5,0.2,South Carolina,2.0,2016,2017,False
Jason Dunne,1.9304,83.916,Guard,32.5,25.0,29.9,3.8,9.5,0.399,1.7,3.4,0.481,2.1,6.0,0.399,1.5,2.0,0.784,2.3,1.1,0.2,11.2,0.6,2.5,3.1,2.0,Hartford,4.0,2016,2019,False
Dominic Waters,1.8542,81.648,Guard,23.0,7.4,22.3,3.4,7.3,0.46,1.9,3.9,0.489,1.5,3.4,0.46,2.4,2.8,0.85,2.7,0.4,0.0,10.6,0.3,1.5,1.8,2.2,Overall,5.0,2006,2010,False
Courtney Stanley,1.8542,78.4728,Guard,30.0,18.333333333333332,22.7,1.6,3.9,0.406,1.3,2.9,0.458,0.2,1.0,0.406,1.2,2.1,0.5770000000000001,3.0,0.8,0.1,4.6,0.8,1.7,2.5,2.3,Loyola (IL),3.0,2009,2011,False
Paul Grinde,2.0828,136.08,Forward,9.0,0.0,2.4,0.6,0.9,0.625,0.6,0.9,0.625,0.0,0.0,0.625,0.3,0.4,0.75,0.0,0.0,0.0,1.4,0.3,0.0,0.3,0.2,Clemson,1.0,2020,2020,False
Shaquille Stokes,1.778,79.38,Guard,18.5,9.0,21.6,2.7,8.4,0.318,1.5,4.8,0.318,1.2,3.6,0.318,2.2,2.9,0.755,2.3,0.8,0.1,8.7,0.2,1.3,1.5,2.0,Overall,2.0,2012,2013,False
Jeromie Hill,2.032,113.4,Forward,30.5,30.5,31.3,5.2,11.6,0.449,3.9,8.0,0.485,1.4,3.7,0.449,1.9,3.1,0.62,1.3,1.0,0.6,13.7,2.1,4.8,6.9,2.5,UTSA,4.0,2011,2015,False
Ronell Abaekobe,1.9812,95.256,Guard,7.0,0.0,1.4,0.1,0.1,1.0,0.1,0.1,1.0,0.0,0.0,1.0,0.3,0.6,0.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,Cal State Fullerton,1.0,2013,2013,False
Ty Allen,1.8796,81.648,Guard,24.0,13.0,19.2,2.5,7.2,0.34700000000000003,1.6,3.9,0.409,0.9,3.3,0.34700000000000003,1.8,2.3,0.7859999999999999,0.8,0.6,0.1,7.8,0.2,1.3,1.5,1.5,Tennessee Tech,1.0,2014,2014,False
Dario Hunt,2.032,107.9568,Forward,33.75,31.5,27.1,3.1,6.1,0.512,3.1,6.1,0.512,0.0,0.0,0.512,1.9,3.4,0.55,0.9,0.6,2.0,8.2,3.0,4.6,7.6,1.8,Nevada,4.0,2009,2012,False
Taylor Stevens,2.0066,104.328,Forward,13.0,0.0,6.8,0.7,2.6,0.265,0.1,0.2,0.333,0.6,2.4,0.265,0.1,0.2,0.5,0.3,0.0,0.1,2.1,0.4,0.7,1.1,0.3,Seattle,1.0,2011,2011,False
Jack Beach,1.905,81.648,Guard,15.333333333333334,0.3333333333333333,2.3,0.1,0.5,0.217,0.0,0.2,0.14300000000000002,0.1,0.3,0.217,0.0,0.1,0.5,0.1,0.1,0.0,0.3,0.1,0.2,0.2,0.0,Gonzaga,3.0,2016,2019,False
Naadir Tharpe,1.8034,77.112,Guard,34.333333333333336,10.333333333333334,18.4,1.7,4.4,0.383,0.9,2.1,0.423,0.8,2.3,0.383,0.8,1.0,0.8370000000000001,3.0,0.5,0.0,5.1,0.1,1.2,1.3,1.4,Kansas,3.0,2012,2014,False
Noah Blackwell,1.905,86.184,Guard,22.2,11.4,25.9,2.8,6.8,0.407,1.0,2.3,0.446,1.7,4.5,0.407,0.6,0.7,0.778,2.7,0.7,0.1,7.8,0.4,2.0,2.4,1.3,Overall,5.0,2016,2020,False
Roeland Schaftenaar,2.1082,117.936,Forward,31.75,20.0,22.4,2.6,5.6,0.459,2.1,4.1,0.52,0.5,1.6,0.459,1.5,2.1,0.706,1.7,0.5,0.5,7.1,1.1,2.5,3.6,1.3,Oregon State,4.0,2007,2010,False
Doug McDermott,2.032,102.06,Forward,36.25,36.25,31.5,7.9,14.3,0.55,6.0,10.2,0.5870000000000001,1.9,4.1,0.55,4.1,4.9,0.831,1.3,0.2,0.1,21.7,1.9,5.6,7.5,2.2,Creighton,4.0,2011,2014,True
Colin Reddick,2.0574,108.864,Forward,30.5,15.25,18.0,2.5,5.5,0.461,2.5,5.5,0.462,0.0,0.0,0.461,1.8,2.5,0.695,0.9,0.6,0.9,6.8,1.8,2.9,4.7,1.4,Furman,4.0,2010,2013,False
Matthew Dellavedova,1.9304,86.184,Guard,34.0,33.0,36.4,4.3,10.5,0.415,2.2,4.9,0.456,2.1,5.6,0.415,3.4,4.0,0.86,5.6,1.1,0.1,14.2,0.8,2.6,3.4,2.5,Saint Mary's,4.0,2010,2013,False
Vitaliy Shibel,2.0574,95.256,Forward,26.0,11.333333333333334,9.2,0.6,1.6,0.374,0.3,0.6,0.556,0.3,1.0,0.374,0.3,0.4,0.75,0.3,0.2,0.2,1.8,0.5,1.3,1.8,0.4,Overall,3.0,2018,2020,False
Sina Gbadebo,1.8542,86.184,Guard,17.0,0.0,4.5,0.2,0.5,0.375,0.1,0.2,0.667,0.1,0.3,0.375,0.0,0.1,0.0,0.4,0.0,0.0,0.4,0.2,0.2,0.4,0.3,Akron,1.0,2018,2018,False
Julysses Nobles,1.8542,90.72,Guard,24.4,15.4,26.9,3.0,7.6,0.388,2.0,4.8,0.414,1.0,2.8,0.388,2.4,3.6,0.685,3.1,1.3,0.1,9.3,0.4,2.7,3.0,2.3,Overall,5.0,2010,2014,False
B.J. Duling,2.0066,106.596,Forward,30.5,4.5,13.0,1.6,3.7,0.42,1.3,2.9,0.466,0.2,0.9,0.42,0.6,1.5,0.4270000000000001,0.5,0.5,0.5,4.0,0.6,1.6,2.3,0.6,Kent State,2.0,2018,2019,False
Marcus Capers,1.9304,81.1944,Guard,33.75,27.25,25.5,1.9,3.6,0.518,1.8,3.4,0.535,0.0,0.1,0.518,1.3,2.1,0.644,1.7,0.6,0.6,5.1,1.2,2.7,4.0,1.2,Washington State,4.0,2009,2012,False
Christian Standhardinger,2.032,99.792,Forward,17.0,13.4,27.1,4.9,10.2,0.482,4.5,8.9,0.509,0.4,1.3,0.482,4.5,6.2,0.725,1.2,1.2,0.5,14.7,2.6,4.5,7.1,2.0,Overall,5.0,2010,2014,False
Matt Dahlen,1.9812,90.72,Forward,17.333333333333332,3.6666666666666665,7.3,0.4,0.8,0.5,0.4,0.8,0.513,0.0,0.0,0.5,0.3,0.6,0.433,0.4,0.2,0.1,1.0,0.4,0.9,1.3,0.4,Oregon State,3.0,2015,2017,False
Jamonte Graham,1.8542,90.72,Guard,26.0,6.0,16.8,1.6,4.3,0.366,1.2,2.7,0.435,0.4,1.7,0.366,0.9,1.3,0.6859999999999999,1.3,0.4,0.0,4.5,0.4,1.0,1.4,1.2,Tennessee State,1.0,2014,2014,False
Devon Turk,1.9304,88.45200000000001,Guard,32.75,16.25,23.3,3.2,7.4,0.424,1.2,2.5,0.467,2.0,5.0,0.424,0.9,1.1,0.818,0.7,0.5,0.2,9.2,0.3,2.1,2.4,1.1,Loyola (IL),4.0,2013,2016,False
Gordon Gehan,1.9558,99.792,Guard,4.25,0.25,1.8,0.2,0.5,0.5,0.2,0.4,0.667,0.0,0.1,0.5,0.1,0.2,0.333,0.0,0.0,0.0,0.5,0.1,0.1,0.2,0.0,Boston College,4.0,2016,2019,False
Jalen Robinson ,2.0574,110.2248,Forward,25.333333333333332,2.6666666666666665,15.5,1.8,4.1,0.442,1.7,3.9,0.447,0.1,0.2,0.442,1.2,2.0,0.603,0.4,0.5,0.3,4.9,1.5,2.2,3.7,1.0,Dayton,3.0,2013,2015,False
Elias Harris,2.0066,108.864,Forward,33.75,33.25,28.0,4.9,9.5,0.517,4.4,7.9,0.55,0.6,1.6,0.517,3.3,4.6,0.723,1.3,0.9,0.5,13.8,2.0,5.3,7.3,1.8,Gonzaga,4.0,2010,2013,False
Gerald McLemore,1.905,86.184,Guard,29.0,28.25,33.2,4.8,11.9,0.406,2.1,4.6,0.442,2.8,7.3,0.406,1.8,2.2,0.838,1.3,1.0,0.2,14.3,0.4,2.1,2.4,1.6,Maine,4.0,2009,2012,False
