name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,school,seasons,start_season,end_season,drafted
Craig Forth,2.1336,116.1216,Center,34.0,34.0,20.4,2.0,3.9,0.507,2.0,3.9,0.507,0.0,0.0,0.507,0.7,1.2,0.598,0.8,0.6,1.5,4.7,1.9,2.7,4.6,1.1,Syracuse,4.0,2002,2005,False
Tory Reed,2.032,108.864,Forward,25.666666666666668,6.666666666666667,11.2,1.1,2.2,0.48,1.1,2.2,0.48,0.0,0.0,0.48,0.7,1.3,0.526,0.2,0.1,0.1,2.8,1.1,1.2,2.2,0.7,Charlotte,3.0,2001,2003,False
Hector Romero,2.0066,102.06,Forward,27.0,27.0,35.3,6.4,13.6,0.47,5.8,11.8,0.494,0.6,1.8,0.47,6.0,8.0,0.747,2.0,1.2,1.1,19.3,3.2,6.8,10.0,4.0,New Orleans,2.0,2002,2003,False
Augustine Woodlin,1.8796,81.648,Guard,27.333333333333332,16.666666666666668,20.7,1.2,3.9,0.304,0.7,1.9,0.365,0.5,2.0,0.304,0.9,1.3,0.642,1.2,0.8,0.0,3.7,0.2,2.0,2.2,1.1,Coppin State,3.0,2005,2007,False
Cole Salomon,1.9304,99.792,Guard,18.0,0.0,4.0,0.2,0.5,0.316,0.1,0.3,0.333,0.1,0.2,0.316,0.1,0.2,0.667,0.2,0.0,0.1,0.5,0.1,0.4,0.5,0.3,Nebraska,2.0,2008,2009,False
Woody Souffrant,1.8034,77.112,Guard,28.5,13.5,22.3,1.6,4.5,0.349,1.1,2.9,0.375,0.5,1.6,0.349,0.7,1.2,0.6,3.2,0.8,0.0,4.4,0.6,1.4,1.9,2.3,Hofstra,4.0,2002,2005,False
Jalon Perryman,2.0066,81.648,Guard,25.5,10.5,18.5,1.7,5.0,0.336,1.1,2.8,0.387,0.6,2.2,0.336,1.1,1.5,0.7240000000000001,0.9,0.7,0.2,5.1,0.5,1.6,2.1,1.3,Ball State,2.0,2006,2007,False
Alex Bausley,1.9812,106.596,Forward,28.75,21.5,25.5,3.7,8.7,0.43,2.6,5.3,0.494,1.1,3.4,0.43,1.4,2.6,0.536,1.5,1.6,0.3,10.0,1.6,3.1,4.7,1.6,Sacramento State,4.0,2004,2007,False
Dominitrix Johnson,1.8288,83.916,Guard,30.0,26.5,30.8,3.0,7.3,0.407,1.4,2.9,0.494,1.5,4.4,0.407,0.8,1.1,0.754,3.3,0.8,0.2,8.3,0.4,1.9,2.3,1.9,Illinois State,2.0,2007,2008,False
Brandon Freeman,1.8796,79.38,Guard,28.5,25.5,30.1,5.1,11.5,0.443,2.7,5.5,0.489,2.4,6.0,0.443,2.3,2.8,0.823,1.1,0.9,0.1,14.9,0.6,2.4,3.0,1.8,Little Rock,2.0,2004,2005,False
Kenny Brewer,1.9812,97.9776,Forward,22.0,7.75,12.5,1.5,3.3,0.449,1.5,3.3,0.452,0.0,0.0,0.449,0.9,1.4,0.669,0.8,0.4,0.2,3.9,0.7,1.4,2.1,1.2,Army,4.0,2006,2009,False
Andrew Lyell,1.9558,90.72,Forward,29.0,24.0,26.3,1.7,3.9,0.421,1.2,2.4,0.522,0.4,1.6,0.421,0.6,1.0,0.607,1.6,0.5,0.3,4.3,0.7,3.3,4.0,1.7,Bryant,1.0,2009,2009,False
Neil Fingleton,2.286,136.08,Center,11.333333333333334,0.0,7.5,1.0,2.2,0.44,1.0,2.2,0.446,0.0,0.0,0.44,0.7,1.1,0.639,0.2,0.1,0.7,2.6,0.4,1.2,1.6,0.8,Overall,3.0,2002,2004,False
David Noel III,1.9812,104.328,Guard,31.75,12.75,23.2,2.7,5.2,0.532,2.2,3.7,0.6,0.5,1.4,0.532,0.9,1.6,0.5870000000000001,1.9,1.1,0.5,6.9,1.6,2.7,4.3,1.7,UNC,4.0,2003,2006,True
Adrian Hill,2.032,106.596,Forward,24.75,11.25,18.8,2.2,4.3,0.521,2.2,4.3,0.524,0.0,0.0,0.521,1.7,2.7,0.654,0.3,0.3,0.7,6.2,2.1,2.5,4.7,1.1,Rutgers,4.0,2003,2007,False
Rodney Webb,2.0066,99.792,Forward,27.5,23.5,27.3,4.5,8.9,0.499,3.7,6.9,0.53,0.8,2.0,0.499,3.0,4.2,0.7090000000000001,0.8,0.9,0.6,12.7,2.6,4.2,6.8,2.1,Florida Atlantic,2.0,2005,2006,False
Al Faux,1.8796,80.74080000000002,Guard,28.5,20.5,28.8,4.7,10.4,0.452,2.8,5.9,0.481,1.9,4.5,0.452,2.6,3.9,0.665,2.2,1.2,0.3,13.8,0.8,2.8,3.5,2.1,San Diego State,2.0,2001,2002,False
Tony Bryant,1.9304,95.256,Guard,7.0,0.0,4.3,0.1,0.4,0.333,0.1,0.4,0.333,0.0,0.0,0.333,0.1,0.3,0.5,0.3,0.0,0.0,0.4,0.0,0.4,0.4,0.4,Long Beach State,1.0,2005,2005,False
Mark Starkey,1.9812,95.256,Forward,17.0,0.0,7.0,0.4,1.0,0.343,0.4,1.0,0.364,0.0,0.1,0.343,0.1,0.2,0.833,0.2,0.0,0.0,0.9,0.5,0.6,1.1,0.4,Wright State,2.0,2003,2004,False
Gerry Corcoran,1.9812,92.988,Forward,11.0,0.0,3.1,0.2,1.5,0.125,0.1,0.4,0.25,0.1,1.1,0.125,0.2,0.2,1.0,0.3,0.0,0.0,0.6,0.4,0.5,0.9,0.4,Quinnipiac,1.0,2005,2005,False
Orlando Mendez-Valdez,1.8542,83.916,Guard,31.75,10.25,21.8,2.8,6.1,0.453,1.2,2.4,0.5,1.6,3.7,0.453,1.3,1.6,0.8170000000000001,2.8,0.9,0.1,8.4,0.5,1.5,2.0,1.9,Western Kentucky,4.0,2006,2009,False
Craig Moore,1.9304,83.916,Guard,30.25,27.5,31.5,3.5,8.6,0.411,0.9,1.7,0.545,2.6,7.0,0.411,1.0,1.2,0.795,2.5,1.2,0.2,10.7,0.6,1.9,2.4,1.5,Northwestern,4.0,2006,2009,False
Shawne Williams,2.0574,102.06,Forward,36.0,34.0,27.8,4.3,10.4,0.416,3.0,6.1,0.489,1.3,4.3,0.416,3.2,4.0,0.7859999999999999,1.9,1.4,1.4,13.2,1.7,4.4,6.2,2.3,Memphis,1.0,2006,2006,True
Ben Grunst,2.1336,136.08,Center,7.666666666666667,0.0,3.2,0.3,0.6,0.462,0.3,0.6,0.462,0.0,0.0,0.462,0.3,0.6,0.5710000000000001,0.0,0.0,0.1,0.9,0.2,0.2,0.3,0.1,Butler,3.0,2001,2003,False
Bryan Smithson,1.8288,77.112,Guard,23.8,21.4,30.9,3.8,9.3,0.412,2.7,6.1,0.4320000000000001,1.2,3.1,0.412,2.7,3.3,0.82,3.5,1.5,0.2,11.5,0.5,2.7,3.1,2.6,Overall,5.0,2004,2008,False
Octav Morariu,2.1082,114.3072,Center,25.0,3.5,8.5,0.7,1.7,0.407,0.7,1.7,0.407,0.0,0.0,0.407,0.3,0.8,0.421,0.1,0.1,0.5,1.7,0.6,1.1,1.7,0.5,Northern Iowa,2.0,2001,2002,False
Bo McCalebb,1.8288,81.648,Guard,25.6,22.4,32.2,7.6,16.0,0.476,6.7,13.3,0.505,0.9,2.7,0.476,4.8,7.1,0.667,3.0,2.0,0.1,20.9,2.0,2.7,4.7,2.4,New Orleans,5.0,2004,2008,False
Dustin Sitzmann,1.8288,81.648,Guard,10.0,0.0,1.9,0.2,0.6,0.261,0.1,0.4,0.28600000000000003,0.1,0.2,0.261,0.1,0.1,0.4,0.2,0.1,0.0,0.4,0.0,0.2,0.2,0.2,Creighton,4.0,2006,2009,False
Brandon Owens,1.778,72.57600000000002,Guard,16.75,0.5,8.6,0.6,1.9,0.315,0.5,1.1,0.4320000000000001,0.1,0.7,0.315,0.6,0.7,0.76,1.2,0.3,0.0,1.8,0.2,0.4,0.6,1.0,Monmouth,4.0,2002,2005,False
Menelik Barbary,2.0828,104.328,Center,30.5,20.0,21.9,4.0,7.6,0.531,4.0,7.5,0.5329999999999999,0.0,0.0,0.531,1.1,2.6,0.44,0.3,0.4,1.4,9.2,2.2,3.3,5.5,1.7,San Jose State,2.0,2006,2007,False
Tarick Johnson,1.9304,86.184,Guard,25.75,14.25,26.5,4.4,10.1,0.435,3.6,7.7,0.464,0.8,2.4,0.435,1.9,2.6,0.713,1.1,0.9,0.3,11.5,1.2,2.8,4.0,1.9,Campbell,4.0,2001,2004,False
David Genslinger,2.0828,104.328,Center,12.333333333333334,1.0,6.8,0.5,1.2,0.435,0.5,1.2,0.435,0.0,0.0,0.435,0.4,0.5,0.65,0.2,0.0,0.3,1.4,0.4,1.1,1.5,0.6,Western Illinois,3.0,2003,2005,False
Demetrius Nelson,2.032,113.4,Forward,25.8,13.0,21.2,3.5,6.6,0.53,3.5,6.6,0.532,0.0,0.0,0.53,2.8,4.0,0.6920000000000001,0.4,0.4,0.4,9.8,2.0,2.9,4.9,1.6,Citadel,5.0,2005,2009,False
Brandon Jeffers,2.0066,94.8024,Guard,27.0,6.5,17.0,2.3,6.1,0.38,1.4,3.6,0.404,0.9,2.5,0.38,1.1,1.8,0.653,0.6,0.5,0.3,6.6,0.8,1.7,2.6,1.3,Radford,2.0,2004,2005,False
Javier Mojica,1.905,81.648,Guard,29.0,14.75,27.9,4.1,9.2,0.448,3.0,6.2,0.483,1.1,3.0,0.448,1.8,2.5,0.742,2.0,1.0,0.1,11.2,1.6,3.3,4.9,1.8,Central Connecticut,4.0,2004,2007,False
Kerwin Forges,1.9558,115.668,Guard,30.0,3.3333333333333335,14.5,2.3,4.7,0.479,1.7,3.0,0.5529999999999999,0.6,1.7,0.479,1.5,1.9,0.767,0.9,0.4,0.1,6.6,0.7,1.5,2.2,1.1,Northwestern State,3.0,2004,2006,False
Corey Hill,1.8796,86.184,Guard,31.0,15.0,17.7,1.6,3.7,0.439,1.5,3.1,0.484,0.1,0.6,0.439,1.5,2.2,0.672,0.8,0.5,0.1,4.8,0.4,1.0,1.4,1.5,Northern Iowa,1.0,2001,2001,False
Mo Charlo,2.0066,95.256,Forward,32.5,15.0,25.4,3.3,8.0,0.412,2.6,5.8,0.451,0.7,2.2,0.412,2.6,3.5,0.722,2.2,0.9,0.5,9.8,1.8,2.6,4.4,2.3,Nevada,2.0,2005,2006,False
Badara N'Diaye,2.1082,106.596,Center,27.0,4.0,13.4,1.1,3.6,0.32299999999999995,1.1,3.6,0.32299999999999995,0.0,0.0,0.32299999999999995,0.6,1.2,0.469,0.5,0.4,0.8,2.9,1.0,2.1,3.1,1.1,Florida International,1.0,2008,2008,False
Junior Abrahao,1.9812,99.792,Forward,21.0,0.5,7.4,0.7,1.9,0.38,0.5,1.3,0.426,0.2,0.6,0.38,0.3,0.6,0.481,0.2,0.1,0.2,1.9,0.4,0.9,1.3,0.4,Southern Utah,2.0,2006,2007,False
Cortez Riley,1.8288,81.648,Guard,24.25,9.5,21.1,2.2,6.1,0.364,1.8,4.8,0.375,0.4,1.3,0.364,1.3,2.0,0.619,2.1,0.7,0.1,6.2,0.5,2.1,2.6,2.4,North Florida,4.0,2006,2009,False
Chris Fox,2.0574,110.6784,Center,9.333333333333334,0.6666666666666666,5.3,0.5,1.4,0.375,0.5,1.1,0.433,0.1,0.4,0.375,0.3,0.3,0.875,0.0,0.0,0.1,1.4,0.5,0.5,0.9,0.5,Colgate,3.0,2001,2003,False
Brett Johnson,1.9558,95.256,Forward,16.0,0.0,6.5,0.5,0.8,0.667,0.5,0.8,0.667,0.0,0.0,0.667,0.5,0.9,0.5710000000000001,0.1,0.3,0.0,1.5,0.4,0.8,1.1,0.4,NJIT,1.0,2007,2007,False
Marvin Gentry,1.905,81.648,Guard,27.5,13.0,23.1,2.3,6.0,0.377,1.2,3.0,0.411,1.1,3.1,0.377,1.1,1.4,0.769,1.1,0.8,0.2,6.7,1.0,1.7,2.6,1.1,Cincinnati,2.0,2007,2008,False
Anthonique Wilson,1.8796,86.184,Guard,28.0,16.0,19.4,1.0,2.4,0.424,0.9,2.0,0.446,0.1,0.4,0.424,1.3,1.7,0.7290000000000001,2.3,1.2,0.0,3.4,0.9,2.3,3.2,2.4,Fordham,1.0,2003,2003,False
Cassius Bell,1.905,83.916,Guard,17.0,0.0,4.5,0.2,1.1,0.222,0.1,0.5,0.222,0.1,0.5,0.222,0.0,0.1,0.0,0.1,0.1,0.0,0.6,0.4,0.2,0.5,0.2,Florida A&M,1.0,2008,2008,False
Ike Udanoh,2.0066,98.4312,Forward,12.5,0.0,8.1,0.7,1.7,0.395,0.7,1.7,0.395,0.0,0.0,0.395,0.0,0.2,0.16699999999999998,0.1,0.3,0.4,1.4,1.1,0.8,1.9,0.6,LIU,2.0,2008,2009,False
T.J. Paterick,1.8542,83.916,Guard,5.333333333333333,2.0,14.5,0.9,2.4,0.368,0.6,1.7,0.333,0.3,0.7,0.368,0.2,0.3,0.75,1.2,0.6,0.1,2.3,0.2,0.8,1.0,0.8,Overall,3.0,2004,2006,False
Nebojsa Jakovljevic,1.8542,77.112,Guard,25.0,2.0,10.5,0.8,1.7,0.465,0.6,0.9,0.609,0.2,0.8,0.465,0.3,0.4,0.727,0.6,0.4,0.0,2.2,0.0,0.5,0.6,1.0,Idaho,1.0,2006,2006,False
Landon Shipley,1.8542,77.112,Guard,21.25,1.75,15.0,1.5,4.4,0.349,0.5,1.4,0.359,1.0,3.0,0.349,2.0,2.5,0.818,1.4,0.4,0.1,6.1,0.1,1.1,1.2,1.3,Overall,4.0,2006,2009,False
Andy Miller,2.0828,111.132,Center,22.25,8.5,9.7,0.6,1.4,0.392,0.6,1.4,0.395,0.0,0.0,0.392,0.3,0.6,0.491,0.1,0.3,0.7,1.4,0.9,1.1,2.0,0.6,Citadel,4.0,2003,2006,False
Luke Tauscher,2.1082,99.792,Forward,26.0,0.0,8.1,0.6,1.8,0.34,0.5,1.6,0.341,0.1,0.2,0.34,0.5,0.8,0.636,0.3,0.2,0.4,1.8,1.0,2.0,3.0,0.3,TCU,1.0,2008,2008,False
Eddie DeBro,1.8034,86.184,Guard,7.5,1.0,2.7,0.1,0.4,0.333,0.1,0.3,0.4,0.0,0.1,0.333,0.1,0.1,0.5,0.2,0.1,0.1,0.3,0.1,0.5,0.5,0.2,Tennessee,2.0,2005,2006,False
Zac Rich,1.8542,83.916,Guard,14.0,0.5,4.0,0.5,1.3,0.4,0.1,0.2,0.4,0.4,1.1,0.4,0.0,0.1,0.5,0.1,0.1,0.0,1.5,0.0,0.1,0.1,0.2,USC Upstate,2.0,2008,2009,False
Roland Williams,1.8034,73.0296,Guard,22.333333333333332,0.3333333333333333,10.9,1.0,3.2,0.313,0.5,1.7,0.307,0.5,1.5,0.313,0.7,1.1,0.662,1.1,0.5,0.0,3.3,0.1,0.6,0.7,1.2,New Hampshire,3.0,2002,2004,False
Darren Fells,2.0066,115.668,Center,30.75,23.25,28.0,3.8,7.1,0.53,3.7,6.8,0.536,0.1,0.3,0.53,2.5,3.7,0.6940000000000001,1.7,0.8,0.4,10.2,2.2,4.1,6.3,1.8,UC-Irvine,4.0,2005,2008,False
Larry Wharton,1.8796,97.524,Guard,7.0,0.0,2.0,0.3,0.6,0.5,0.3,0.4,0.667,0.0,0.1,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.3,0.4,Citadel,1.0,2001,2001,False
Patrick Sanders,1.9812,92.988,Forward,29.0,21.0,24.3,3.4,7.8,0.43,2.7,6.1,0.444,0.6,1.7,0.43,2.4,3.1,0.794,1.0,0.4,1.0,9.8,1.0,3.1,4.1,1.8,UC-Irvine,4.0,2005,2008,False
Mark Bowens,1.8796,87.9984,Guard,14.0,0.5,6.4,0.4,1.5,0.293,0.0,0.3,0.14300000000000002,0.4,1.2,0.293,0.3,0.4,0.75,0.5,0.3,0.0,1.6,0.1,0.4,0.5,0.7,Long Beach State,2.0,2002,2004,False
Joe Mbang,2.0066,106.596,Center,32.0,1.5,18.2,2.5,6.2,0.414,1.5,3.1,0.48,1.1,3.1,0.414,1.2,1.8,0.693,0.4,0.3,0.3,7.4,1.5,2.7,4.2,1.0,Rhode Island,2.0,2007,2008,False
Elvis Lora,1.8288,73.9368,Guard,20.0,6.5,22.7,2.7,6.7,0.398,1.0,2.5,0.386,1.7,4.2,0.398,1.8,2.5,0.7170000000000001,1.8,0.8,0.1,8.8,0.2,1.3,1.5,2.6,Florida International,2.0,2006,2007,False
Tim Doyle,1.9558,97.524,Guard,23.2,13.6,24.4,2.4,5.2,0.468,2.2,4.2,0.514,0.2,0.9,0.468,1.5,2.2,0.701,3.0,1.1,0.2,6.6,0.6,2.3,2.9,1.9,Overall,5.0,2003,2007,False
Blake Harden,1.9304,90.72,Guard,25.0,5.0,9.9,0.6,1.1,0.5539999999999999,0.4,0.7,0.583,0.2,0.4,0.5539999999999999,0.3,0.5,0.667,0.5,0.4,0.0,1.8,0.4,0.9,1.4,0.7,New Mexico,2.0,2005,2006,False
Jeremy Hunt,1.9558,95.256,Guard,25.75,6.75,24.5,3.3,8.9,0.377,1.7,4.1,0.423,1.6,4.8,0.377,2.8,4.3,0.662,2.2,1.2,0.3,11.1,0.9,2.5,3.4,1.9,Memphis,4.0,2003,2007,False
Jesse King,2.0066,102.06,Forward,25.0,10.25,20.2,2.7,6.5,0.416,2.2,4.9,0.443,0.5,1.5,0.416,1.3,1.9,0.691,0.6,0.4,0.2,7.2,1.4,2.4,3.8,1.3,Texas A&M,4.0,2001,2004,False
Quentin Martin,1.9558,104.328,Forward,19.5,9.0,19.7,1.6,4.0,0.406,1.3,3.1,0.421,0.3,0.9,0.406,0.4,0.7,0.5379999999999999,0.8,0.5,0.2,3.9,1.4,2.1,3.4,0.8,St. Peter's,2.0,2006,2007,False
Uriah Hethington,2.032,99.792,Forward,15.0,1.0,8.3,1.0,2.5,0.405,1.0,2.5,0.405,0.0,0.0,0.405,0.4,0.9,0.462,0.1,0.5,0.1,2.4,0.5,0.7,1.3,0.2,Middle Tennessee,1.0,2008,2008,False
Bud Howard,1.8288,88.45200000000001,Guard,26.0,16.0,21.2,2.5,5.8,0.424,2.2,4.7,0.479,0.2,1.2,0.424,1.5,2.3,0.6779999999999999,2.2,1.1,0.1,6.7,1.7,2.5,4.2,1.8,Middle Tennessee,1.0,2006,2006,False
Rob Eppinger,2.032,108.864,Forward,29.0,11.0,18.6,2.2,5.1,0.442,2.2,5.0,0.445,0.0,0.0,0.442,0.9,1.3,0.6920000000000001,0.3,0.2,0.4,5.4,1.8,2.2,3.9,1.4,UIC,1.0,2009,2009,False
Alex Shorts,2.032,108.4104,Forward,31.0,23.0,25.7,5.4,11.3,0.475,5.3,11.0,0.485,0.0,0.3,0.475,3.9,4.7,0.816,0.5,0.8,0.3,14.6,1.5,3.2,4.7,2.4,Miami (OH),2.0,2001,2002,False
Brett Warner,2.0574,106.596,Center,16.25,6.75,14.8,1.4,3.3,0.4320000000000001,1.3,2.7,0.466,0.1,0.5,0.4320000000000001,1.1,1.5,0.727,0.7,0.4,0.3,4.1,1.4,2.2,3.6,1.6,UNC Asheville,4.0,2004,2007,False
Brian Woodward,1.905,91.6272,Guard,24.5,17.75,25.6,4.1,10.2,0.404,3.5,8.2,0.43,0.6,2.1,0.404,3.5,4.6,0.753,2.1,1.2,0.2,12.4,2.0,3.3,5.3,2.5,Rhode Island,4.0,2001,2004,False
Todd Checovich,1.9304,92.5344,Guard,22.0,1.75,13.1,0.6,1.4,0.408,0.5,1.0,0.483,0.1,0.4,0.408,0.5,0.7,0.672,1.0,0.5,0.1,1.7,0.6,1.0,1.6,0.9,Colgate,4.0,2004,2007,False
Curtis Ingram,1.905,86.184,Guard,14.0,1.0,8.8,0.9,2.3,0.413,0.3,0.8,0.364,0.6,1.5,0.413,0.1,0.4,0.364,0.4,0.2,0.0,2.6,0.3,0.5,0.8,0.6,Wofford,2.0,2004,2005,False
Emmett Thomas,1.9304,92.988,Forward,21.75,6.0,20.3,2.9,6.5,0.447,1.5,2.9,0.516,1.4,3.5,0.447,1.1,1.6,0.6809999999999999,0.9,0.6,0.2,8.3,0.9,2.2,3.1,1.3,Overall,4.0,2001,2004,False
Drew Long,1.8796,83.916,Guard,15.0,0.5,9.2,0.8,2.3,0.333,0.2,0.5,0.313,0.6,1.8,0.333,0.7,0.9,0.8079999999999999,0.5,0.5,0.2,2.8,0.2,0.5,0.7,0.6,Northwestern,2.0,2001,2002,False
Jason McLeish,1.8288,74.844,Guard,30.0,28.0,30.4,4.4,9.7,0.454,3.1,6.5,0.473,1.3,3.2,0.454,3.0,3.9,0.78,1.9,1.5,0.3,13.1,0.9,1.7,2.6,2.1,Eastern Kentucky,2.0,2005,2006,False
A.J. Ratliff,1.8796,85.2768,Guard,23.25,9.75,19.2,2.0,4.9,0.416,0.9,1.9,0.486,1.1,3.0,0.416,0.7,1.0,0.696,0.9,0.5,0.5,5.8,0.8,1.4,2.2,0.9,Indiana,4.0,2005,2008,False
James Clark,1.8034,72.57600000000002,Guard,30.0,27.5,29.4,2.5,6.0,0.413,1.6,3.6,0.449,0.9,2.4,0.413,1.7,2.5,0.6890000000000001,3.2,0.6,0.0,7.5,0.2,1.3,1.5,2.2,Montana State,2.0,2001,2002,False
Pervis Pasco,2.0574,102.06,Forward,29.5,29.5,29.7,4.1,7.7,0.5329999999999999,4.1,7.7,0.534,0.0,0.0,0.5329999999999999,3.1,5.7,0.539,1.4,0.9,1.6,11.3,2.9,5.0,7.9,1.7,Kansas State,2.0,2002,2003,False
Christopher Moore,2.032,95.256,Forward,29.0,28.5,29.5,4.9,10.0,0.491,4.9,9.9,0.494,0.0,0.1,0.491,3.3,5.3,0.619,1.7,1.0,0.4,13.2,2.6,6.1,8.7,3.2,Texas Southern,2.0,2006,2007,False
Ty Morrison,2.0066,90.72,Forward,10.0,0.0,10.7,0.8,2.3,0.348,0.7,1.9,0.368,0.1,0.4,0.348,0.3,0.5,0.6,0.1,0.4,0.6,2.0,0.8,1.0,1.8,0.6,Creighton,1.0,2007,2007,False
Keary Brownlee,1.8542,83.916,Guard,11.5,1.5,8.8,0.6,3.0,0.2,0.1,1.0,0.091,0.5,2.1,0.2,0.3,0.6,0.5710000000000001,0.3,0.1,0.1,2.1,0.2,0.8,1.0,0.7,UTSA,2.0,2002,2003,False
Lamar Johnson,1.905,86.184,Guard,27.0,8.0,18.8,1.8,5.2,0.35200000000000004,0.5,1.2,0.424,1.4,4.1,0.35200000000000004,0.5,0.6,0.818,1.0,0.7,0.1,5.5,0.2,1.5,1.7,1.0,Rider,4.0,2006,2009,False
Demarshay Johnson,2.0574,99.792,Forward,33.0,20.0,20.1,2.4,4.4,0.545,2.4,4.4,0.546,0.0,0.0,0.545,0.9,1.8,0.525,0.8,0.4,1.0,5.8,1.8,2.6,4.4,1.1,Nevada,2.0,2006,2008,False
Marco Ramos,2.0066,95.256,Forward,15.0,0.0,2.1,0.4,0.5,0.75,0.4,0.5,0.75,0.0,0.0,0.75,0.3,0.4,0.667,0.1,0.0,0.0,1.1,0.1,0.3,0.4,0.0,Weber State,1.0,2009,2009,False
Philip McCandies,2.0574,102.06,Center,22.8,12.4,18.6,2.1,4.2,0.498,1.9,3.7,0.519,0.2,0.5,0.498,0.8,1.3,0.627,0.8,0.6,0.7,5.2,1.8,3.0,4.9,1.4,Overall,5.0,2003,2007,False
Lamar Hurd,1.9558,88.45200000000001,Guard,25.5,23.5,30.1,1.8,4.6,0.391,1.7,4.1,0.41,0.1,0.5,0.391,1.2,2.1,0.6,3.7,1.0,0.2,4.9,0.7,2.7,3.4,2.0,Oregon State,4.0,2003,2006,False
Gerrit Brigitha,2.032,106.596,Forward,29.0,20.5,18.3,2.6,4.9,0.5379999999999999,2.6,4.8,0.54,0.0,0.1,0.5379999999999999,2.0,2.8,0.696,0.5,0.2,0.2,7.2,1.3,2.1,3.3,1.2,Central Michigan,4.0,2001,2004,False
Jerome Rogers,1.778,68.04,Guard,27.5,10.5,25.0,2.6,7.1,0.371,1.2,3.0,0.39,1.4,4.1,0.371,1.7,2.3,0.7440000000000001,2.1,1.1,0.0,8.4,0.3,1.6,2.0,2.3,North Texas,4.0,2001,2004,False
Tyler Chaney,1.9558,92.988,Guard,28.0,20.25,25.7,2.9,7.4,0.391,1.9,4.5,0.418,1.0,2.9,0.391,1.8,2.6,0.6890000000000001,2.5,0.9,0.1,8.5,1.1,2.6,3.8,1.7,Missouri State,4.0,2004,2007,False
Akeim Claborn,2.0066,95.256,Forward,21.5,16.5,25.3,4.0,8.0,0.5,3.4,6.0,0.5579999999999999,0.6,1.9,0.5,3.3,5.4,0.601,0.9,0.7,0.7,11.8,2.3,4.3,6.7,2.1,Alabama State,2.0,2004,2006,False
Wes Durrant,1.778,70.308,Guard,8.666666666666666,0.0,1.9,0.2,0.8,0.2,0.0,0.2,0.16699999999999998,0.1,0.5,0.2,0.1,0.3,0.25,0.2,0.0,0.0,0.5,0.0,0.2,0.2,0.3,Middle Tennessee,3.0,2004,2006,False
Daryl Pegram,2.0574,90.72,Forward,9.25,5.5,17.8,2.0,5.7,0.348,1.4,3.4,0.394,0.6,2.2,0.348,0.9,1.4,0.6859999999999999,0.6,0.4,0.3,5.5,1.3,2.2,3.5,1.5,Overall,4.0,2003,2006,False
David Warsaw,1.905,83.916,Guard,7.0,2.0,17.3,2.1,6.0,0.35700000000000004,1.6,4.1,0.379,0.6,1.9,0.35700000000000004,1.6,2.0,0.7859999999999999,0.7,0.6,0.1,6.4,1.6,2.0,3.6,1.9,Cal State Fullerton,1.0,2004,2004,False
Moussa Diagne,2.032,99.792,Forward,27.5,21.75,25.5,4.6,9.1,0.503,3.9,7.3,0.5379999999999999,0.6,1.8,0.503,1.8,2.6,0.722,0.8,0.7,0.9,11.7,1.7,3.2,4.9,2.2,Furman,4.0,2004,2007,False
Dusty Wadlington,1.651,68.04,Guard,32.0,32.0,21.7,1.3,4.6,0.279,0.6,1.9,0.333,0.7,2.7,0.279,1.3,1.6,0.82,3.8,1.3,0.0,4.5,0.5,1.3,1.8,1.5,Denver,1.0,2003,2003,False
Garnett Thompson,2.0574,97.524,Forward,10.0,3.0,16.2,1.8,4.3,0.419,1.8,4.2,0.429,0.0,0.1,0.419,1.0,1.8,0.556,0.8,0.5,0.9,4.6,2.1,1.8,3.9,1.1,Providence,1.0,2002,2002,False
Robert Tomaszek,2.0574,113.4,Forward,33.0,29.0,24.5,3.4,7.2,0.481,3.4,6.8,0.491,0.1,0.3,0.481,1.0,1.6,0.657,1.7,0.9,0.2,8.0,1.5,3.3,4.8,1.7,Texas Tech,2.0,2003,2004,False
LaBrian Lyons,1.905,90.72,Guard,25.0,12.0,19.4,1.9,5.8,0.326,1.0,2.6,0.364,0.9,3.1,0.326,0.8,1.1,0.7140000000000001,1.7,0.2,0.2,5.5,0.6,1.3,1.8,2.1,Lipscomb,1.0,2005,2005,False
Drew Washington,1.8796,79.38,Guard,31.0,18.333333333333332,22.8,1.6,4.3,0.361,1.0,2.6,0.384,0.5,1.7,0.361,0.7,1.1,0.637,1.6,0.8,0.1,4.4,0.4,1.5,1.8,1.0,Louisiana Tech,3.0,2006,2008,False
Juilan Richardson,1.778,72.57600000000002,Guard,30.0,7.5,18.7,1.7,4.7,0.364,0.9,2.0,0.418,0.9,2.7,0.364,0.4,0.7,0.61,2.0,0.6,0.0,4.7,0.6,1.5,2.0,1.3,San Jose State,2.0,2006,2007,False
Joel Flowers,1.8542,90.72,Guard,11.5,0.0,2.1,0.1,0.5,0.273,0.1,0.3,0.429,0.0,0.2,0.273,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.2,0.3,0.6,High Point,2.0,2007,2008,False
